"No.","Date","Genre","Bibl","ContextBefore","Hit","ContextAfter"
"3646","1911-12-31","Gebrauchsliteratur","Friedländer, Hugo: Die Ermordung der achtjährigen Lucie Berlin. In: ders., Interessante Kriminal-Prozesse, Berlin: Directmedia Publ. 2001 [1911], S. 1349","Berger behauptet , er sei bis 10 Uhr abends","zu","Hause gewesen ."
"3647","1911-12-31","Belletristik","Hauptmann, Gerhart: Die Ratten, Berlin: S. Fischer 1942 [1911], S. 466","Mutter is jestern und heut nich","zu","Hause jekomm ."
"3648","1911-12-31","Belletristik","Hauptmann, Gerhart: Die Ratten, Berlin: S. Fischer 1942 [1911], S. 468","Nun , da wird man wohl auch ... da wird Ihre Frau wohl die Freude haben , Sie öfters ... öfters als wie bisher -","zu","Hause zu sehn !"
"3649","1911-12-31","Belletristik","Hauptmann, Gerhart: Die Ratten, Berlin: S. Fischer 1942 [1911], S. 486","Bin bloß jekommen , sowieso , daß morjen nachmittag fünf","zu","Hause sind !"
"3650","1911-12-31","Belletristik","Hauptmann, Gerhart: Die Ratten, Berlin: S. Fischer 1942 [1911], S. 518","Sache ma , is deine Frau","zu","Hause , Paul ?"
"3651","1911-12-31","Belletristik","Hauptmann, Gerhart: Die Ratten, Berlin: S. Fischer 1942 [1911], S. 528","Wenn du meine paar Groschen nicht nimmst , verweigere ich","zu","Hause jede Nahrung - bei Gott , ich tu 's - , bis du vernünftig wirst ."
"3652","1911-12-31","Belletristik","Hauptmann, Gerhart: Die Ratten, Berlin: S. Fischer 1942 [1911], S. 529","Wat wollt ihr hier ? Is Paul schon","zu","Hause ?"
"3653","1911-12-31","Belletristik","Hauptmann, Gerhart: Die Ratten, Berlin: S. Fischer 1942 [1911], S. 529","Paul is ja","zu","Hause , da liejen ja seine Sachen ."
"3654","1911-12-31","Belletristik","Hauptmann, Gerhart: Die Ratten, Berlin: S. Fischer 1942 [1911], S. 531","Nu bleib ick ooch wieder","zu","Hause , Paul ."
"3655","1911-12-31","Belletristik","Hauptmann, Gerhart: Die Ratten, Berlin: S. Fischer 1942 [1911], S. 549","Det war meine Angst , deshalb bin ick schonn lieber jar nich","zu","Hause jekomm , det mein eejnet Weib mit so'ne Jesellschaft behaftet is und hat keene Kraft nich abzuschütteln ."
"3656","1911-12-31","Belletristik","Hauptmann, Gerhart: Die Ratten, Berlin: S. Fischer 1942 [1911], S. 552","Ick komme","zu","Hause , Herr Direkter !"
"3657","1911-12-31","Belletristik","Hauptmann, Gerhart: Die Ratten, Berlin: S. Fischer 1942 [1911], S. 553","Schlimmer kann et nicht komm , als et bei dich","zu","Hause is ."
"3658","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48457","Bis spät nachts saß er dann","zu","Hause noch an seinem Schreibtisch ."
"3659","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48471","Im Osten von Österreichisch-Schlesien , unweit der preußischen und russischen Grenze waren die beiden","zuhause","."
"3660","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48472","Berlin hatte ihn hart angefaßt , - fast so hart , wie der Alte","zuhause","."
"3661","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48473","Du bist hier immer","zuhause",", merk' dir das , - immer kannst du kommen . «"
"3662","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48473","Bitterkeit gegen die verschlossene Hand des Vaters und Mitleid mit seinem vereinsamten Alter , - die Mutter war seit langem tot , - ballten sich ihm zu schweren Lasten , so oft er »","zuhause","« war ."
"3663","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48578","Evas Gatte wurde zum Abend","zuhause","erwartet , und keiner von den dreien empfand den Wunsch , ihr Beisammensein in seiner Gegenwart fortzusetzen ."
"3664","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48584","Sie war länger","zu","Hause geblieben als er und teilte seinen Optimismus über die Lage des Vaters nicht ."
"3665","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48607","Stanislaus kam von","zuhause","."
"3666","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48622","[...] Sie , die Mutter , hatte sich bis zu einer schweren Krankheit , die sie der Bewegungsfreiheit beraubte , niemals wesentlich um Fragen der Allgemeinheit bekümmert ; sie war früher leidenschaftliche Skatspielerin gewesen ; aber als sie nicht mehr ihre gewohnten Wege gehen konnte , mehr als ein Jahr gelähmt ans Zimmer gefesselt war und die früheren Skatgenossen ausblieben , da habe der Sohn , der damals noch","zu","Hause war , sie mit Büchern versorgt , die ihr Interesse für diese Fragen so geweckt hatten , daß sie nun , in ihren alten Tagen , fast einen neuen Lebensinhalt gewonnen hatte ; der Sohn selbst hatte sich einer ihm heiligen Dreieinigkeit verschrieben : [...]"
"3667","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48660","Der mittlere Sohn , Justus , war","zu","Hause , als Rechtsanwalt in Berlin tätig und überwachte mit seiner Mutter und seiner Frau , einer schönen Schwedin , die Sendungen ."
"3668","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48664","Olga verbrachte sie zumeist","zuhause",", in ihrer Mietsstube ."
"3669","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48664","Ja , zu ihrem Erstaunen war er erfreut gewesen von dem Plan , denn es hatte ihn gequält , daß das Mädchen , ohne verständlichen Zweck , fern von","zuhause",", in der fremden Großstadt saß ."
"3670","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48690","Gemartert , mußte Olga","zu","Hause bleiben , bis Hoffmann sie abholte ; dann flohen sie die gastliche Stätte ."
"3671","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48707","Als sie an jenem Nachmittag wieder","zuhause","war , empfand sie die Einsamkeit wie ein Glück ."
"3672","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48718","Der holzgeschnitzte Märtyrer , mit dem in frommem Leiden verzogenen , viereckigen Gesicht , hatte sie an jemanden erinnert , - dem sie einstmals - flüchtig - begegnet war , - - damals","zuhause",", als sie Koszinsky fand und verlor ."
"3673","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48722","» Sie hatten dort eine Stellung bei einer deutschen Redaktion -","zuhause","? «"
"3674","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48814","Sie wußte nun , daß sie hier","zuhause","war ."
"3675","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48826","Es kamen ihr Tränen in die Augen , wenn sie sich erinnerte , wie sie","zuhause","telephoniert hatte , - an dem kleinen , maurischen Taburett , auf dem der Tischapparat stand , behaglich im Schaukelstuhl zurückgelehnt , oder im Bett , wohin ihr das Mädchen den Apparat mit der entsprechend langen Schnur bringen mußte ."
"3676","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48838","Lore war allein","zu","Hause ."
"3677","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48942","In seine Heimat war sie ihm nicht gefolgt , denn es hätte weder seinen noch ihren Wünschen entsprochen , in Heimlichkeit neben der gesellschaftlichen Sphäre , in der er","zuhause","war , sich zu verbergen ..."
"3678","1911-12-31","Belletristik","Meisel-Hess, Grete: Die Intellektuellen. In: Deutsche Literatur von Frauen, Berlin: Directmedia Publ. 2001 [1911], S. 48948","Nicht selten dachte sie dann auch an das , was sie zu sagen hatte , später sagen würde , -","zuhause","."
"3679","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 214","ihm die Lust , das Spazierengehn wieder zu erlernen , merklich erhöht habe , konnte er nicht sagen und seine Umgebung","zu","Hause auch nicht ."
"3680","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 214","Es kam ihm","zu","Hause vor , als ob die Erdoberfläche von "" Uns "" , d.h. seinesgleichen , reichlich , überreichlich gefüllt und es durchaus nicht notwendig sei , daß er mit seiner Person , trotz aller vom Staat und von Privaten anerkannten Verdienste , das Gedränge drauf noch länger vermehre ."
"3681","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 223","Dies hier ist mal wieder nicht sein eigentlich Heckequartier , wo er mit seiner Frau und seinen jungen","zu","Hause ist ."
"3682","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 224","Wenn es den","zu","Hause nicht leidet von wegen meiner Mutter , denn weiß er wohl , wo er woanderswo hingehen kann ."
"3683","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 225",""" Du , darin habe ich es besser","zu","Hause als du ."
"3684","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 228",""" Achten Sie","zu","Hause auf mich , das heißt auf das Meinige , Schillebold , und nun geht ruhig nach Hause , alle beide ! Dir , Linchen , brauche ich nicht anzuempfehlen , daß du auch diesmal auf das Unserige achtest ."
"3685","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 233",""" Soll ich Sie das nach dem Hotel tragen ? fragte eine weinerliche Kinderstimme hinter ihm , und wie der landfremde König von Ithaka hatte er keine Ahnung , daß nur diese Stimme es war , die ihm sagen konnte , daß er wirklich noch einmal","zu","Hause in Altershausen angelangt sei und seine Fahrt nach Traumland zum Zweck führen könne ."
"3686","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 243","Was war der Opfertod der dreihundert Sparter bei den Thermophylen gegen den Gartenweg hinter Bocks Scheune , in dessen Verteidigung er selber geblutet hatte , und zwar "" wie ein Schwein "" , wie Ludchen Bock sagte und die Altershausener Heldenmutter","zu","Hause , die Hände über dem Kopfe zusammenschlagend , bestätigte ?"
"3687","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 267",""" Wartet , ich sage es","zu","Hause !"
"3688","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 270","Wir beide sind es noch und - Ludchen Bock - und wenn meine Schwester Karoline - Linchen Feyerabend , weißt du -","zu","Hause dies wüßte :"
"3689","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 271","Damit sollte ich","zu","Hause meiner Schwester Line kommen !"
"3690","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 274","Da sie ihn nicht anders machen und ihm helfen konnten , war es das einzige und beste , daß sie ihn da ließen , wo er","zu","Hause war , und bei mir ."
"3691","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 280","Und hast","zu","Hause zu allem andern Wohlsein und Ehren liebe Kinder und Kindeskinder !"
"3692","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 282","Er nahm den Blick der Alten bei dem Wort noch in manche stille Reiseerinnerungsstunde","zu","Hause hinein ; aber rasch sank das liebe Runzelgesicht am Maienborn nieder , und das greise Haupt wurde leise hin und her gewiegt :"
"3693","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 283","Nachher bin ich fürs erste nicht zu ihm gelassen , und weißt du , da ich ihn jetzt bei sich","zu","Hause in der Pflege wußte , hatte ich auch gar kein Verlangen danach , und meine Puppe war mir immer doch noch lieber als er ; denn was ginget alle ihr Jungens uns an , da ich keinen Bruder hatte ."
"3694","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 305","Nachdem wir aus der Schule gewesen sind - ihn haben sie mit hineingehen und hinsitzen lassen mit den anderen , seine Eltern und der Herr Rektor , weil er","zu","Hause im Wege gewesen ist - , bin ich eine Weile mehr von ihm abgekommen ."
"3695","1911-12-31","Belletristik","Raabe, Wilhelm: Altershausen, Göttingen: Vandenhoek & Ruprecht 1968 [1911], S. 311","Ein armer Hund , dem sein Geschick mit drohender Faust gesagt hat , daß er","zu","Hause bleiben soll beim Lebenspläsier und der doch nachschleicht und im rechten Augenblick mir zuspringt , von nichts weiß , aber zuspringt und zur Hülfe da ist mit seinem Bellen und Blaffen , ja auch mit seinen Zähnen ."
"3696","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 12","» Ob der Herr Kollege noch nicht","zu","Hause ist !? -"
"3697","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 23","Selbst der König hätte ihm keine Arbeit zumuten dürfen , wenn er abends","zu","Hause war ."
"3698","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 23","Da müssen Sie doch wissen , daß man Leute nicht des Abends","zu","Hause mit Geschäften belästigt . «"
"3699","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 64","War besser","zu","Hause auf der Butte Sacrée , als im Gericht ."
"3700","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 109","Aber ich gebrauche dich - gebrauche dich","zu","Hause ."
"3701","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 156","Zuerst versuchte der Geheimrat , sie","zu","Hause unterrichten zu lassen ."
"3702","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 156","Dieser Knabe , der selbst auf jeder Klasse sitzenblieb , unendlich faul war in der Schule und auf alle Schularbeit mit souveräner Verachtung herabsah , beschäftigte sich","zu","Hause mit einer unendlichen Geduld mit dem Schwesterchen ."
"3703","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 168","» Wenn Sie das sagen , Fräulein , werde ich erzählen , daß Ihre Mutter","zu","Hause einen kleinen Käseladen hat . «"
"3704","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 219","Alles war in Kostüm , nur den erklärten Ballmüttern war » die falsche Spanierin « erlaubt ; selbst die alten Herren mußten ihren Frack","zu","Hause lassen und erschienen im schwarzen Domino , den man » Mönemantel « nannte ."
"3705","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 308","- Unsereins muß","zu","Hause sitzen , sich damit trösten , daß an der Mosel immer noch ein guter Wein wächst ."
"3706","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 311","Im Wagen schien er besser , aber","zu","Hause bei mir wurde er wieder ganz apathisch ."
"3707","1911-12-31","Belletristik","Ewers, Hanns Heinz: Alraune, München: Herbig 1973 [1911], S. 329","Auch durch den Garten , wenn wir nicht","zu","Hause sind . «"
"3708","1911-03-04","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 04.03.1911",""" Mit Widerstreben sah ich mich zu der Schlußfolgerung gezwungen , daß die Irreführung des Publikums","zu","Hause mit neuen Hilfskräften weiter fortgeführt werden sollte ."
"3709","1911-03-03","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 03.03.1911","Die weiße Weste des Herrn Rahardt , die liegt vielleicht","zu","Hause in der Kommode ! ( Stürmische Heiterkeit rechts . )"
"3710","1911-03-03","Zeitung","Vossische Zeitung (Morgen-Ausgabe), 03.03.1911","Und","zu","Hause hat man das angenehme Bewußtsein , daß Sprechen die einzige Methode ist , sich verständlich zu machen ."
"3711","1911-03-02","Zeitung","Berliner Tageblatt (Morgen-Ausgabe), 02.03.1911","Lieber noch mich","zu","Hause verschließen , in den stillen vier Wänden meiner Bibliothek , wo alte , geschnitzte , vom Atem der Zeit gebräunte Eichenschränke mich mit düsterm Prunk umgaben und die langen Reihen buntgewürfelter Bücherrücken vergebens den einstigen Freund zu mahnen schienen ."
